loyalty_number,loyalty_card,clv,province,enrollment_year,gender,marital_status,education,churn_score,risk_tier,final_segment,segment_name,strategic_quadrant,behaviour_cluster,flights_18m,active_months_18m,months_since_last_flight,flight_trend,redemption_ratio,seasons_flown,pts_earned_18m,distance_18m,enrollment_tenure_months,churn_label
716589,Nova,9816.53,Manitoba,2018,Female,Married,Bachelor,0.28664982,Low Risk,Champions,Occasional Flyers,Champions,4,6,3,1.0,4,0.0,1.0,11683.0,11683,5,0
756043,Nova,9816.53,British Columbia,2012,Male,Married,Bachelor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,74,2
757547,Nova,9816.53,Quebec,2016,Female,Married,Bachelor,0.021381332,Low Risk,Champions,Road Warriors,Champions,3,32,10,0.0,-3,0.0,4.0,44735.0,44735,23,0
934604,Nova,9816.53,Alberta,2014,Female,Married,Bachelor,0.055900037,Low Risk,Champions,Road Warriors,Champions,3,33,11,1.0,-2,0.0,4.0,42158.0,42158,51,0
325190,Nova,9840.08,British Columbia,2014,Male,Married,Bachelor,0.016338795,Low Risk,Champions,Road Warriors,Champions,1,25,10,0.0,3,0.0254493825176136,4.0,37329.0,37329,44,0
114307,Nova,9863.5,Ontario,2013,Male,Married,Bachelor,0.04435629,Low Risk,Champions,Road Warriors,Champions,3,30,13,1.0,-2,0.0172085925578119,4.0,42595.0,42595,63,0
809301,Nova,9863.5,British Columbia,2018,Male,Married,Bachelor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
468380,Nova,9868.6,Nova Scotia,2018,Male,Single,College,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
444786,Nova,9877.3,Ontario,2013,Male,Single,Bachelor,0.059319776,Low Risk,Champions,Road Warriors,Champions,1,24,9,2.0,2,0.0,3.0,36895.0,36895,64,0
842770,Nova,9890.21,Manitoba,2017,Male,Married,Bachelor,0.019091666,Low Risk,Champions,Road Warriors,Champions,1,23,8,0.0,5,0.0,4.0,30566.0,30566,10,0
633910,Nova,9902.39,Quebec,2018,Female,Married,College,0.0085336575,Low Risk,Champions,Road Warriors,Champions,1,4,1,0.0,4,0.276567944250871,1.0,2296.0,2296,1,0
660958,Nova,9915.9,New Brunswick,2012,Female,Divorced,Bachelor,0.15102482,Low Risk,Champions,Road Warriors,Champions,1,27,11,3.0,-4,0.0,4.0,38397.0,38397,70,0
233437,Nova,9918.7,Quebec,2017,Male,Divorced,Bachelor,0.6999346,Medium Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,19,6,2.0,-3,0.0,3.0,34588.0,34588,10,1
874158,Nova,9918.7,Nova Scotia,2018,Male,Divorced,Bachelor,0.0020664325,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
150074,Nova,9927.88,Ontario,2017,Female,Married,Bachelor,0.036692794,Low Risk,Champions,Road Warriors,Champions,1,21,10,0.0,2,0.0222581447401144,3.0,24126.0,24126,16,0
903379,Nova,9927.88,British Columbia,2012,Male,Married,Bachelor,0.008197201,Low Risk,Champions,Road Warriors,Champions,3,31,10,1.0,0,0.0108125819134993,4.0,36624.0,36624,70,0
782596,Nova,9928.87,Ontario,2016,Male,Married,Bachelor,0.022771664,Low Risk,Champions,Road Warriors,Champions,3,40,12,0.0,5,0.0215839131543477,4.0,54902.0,54902,23,0
210498,Nova,9934.87,British Columbia,2013,Male,Married,Bachelor,0.07358252,Low Risk,Champions,Road Warriors,Champions,1,27,12,2.0,-5,0.0244983598806111,4.0,33839.0,33839,54,0
494206,Nova,9935.17,Manitoba,2014,Female,Married,Bachelor,0.09049452,Low Risk,Champions,Road Warriors,Champions,3,36,13,0.0,-2,0.0251524897415992,4.0,45085.0,45085,49,0
200681,Nova,9951.71,Alberta,2015,Female,Single,Bachelor,0.030628908,Low Risk,Champions,Road Warriors,Champions,3,35,13,1.0,-6,0.0109639198584769,4.0,48614.0,48614,39,0
585420,Nova,9951.71,Ontario,2017,Male,Single,Bachelor,0.05125798,Low Risk,Champions,Road Warriors,Champions,1,12,6,0.0,1,0.0257903135377582,4.0,23187.0,23187,10,0
219747,Nova,9955.49,British Columbia,2015,Male,Single,College,0.34578058,Low Risk,Champions,Road Warriors,Champions,3,29,10,0.0,6,0.0084187673380774,4.0,41455.0,41455,37,0
353396,Nova,9971.02,Quebec,2016,Male,Married,Bachelor,0.0027234266,Low Risk,Champions,Road Warriors,Champions,1,27,11,0.0,6,0.0171600408309653,3.0,36247.0,36247,21,0
853272,Nova,9971.02,New Brunswick,2015,Female,Married,Bachelor,0.28865287,Low Risk,Champions,Road Warriors,Champions,3,35,11,0.0,4,0.0111255993942962,4.0,47548.0,47548,37,0
467926,Nova,9983.13,Quebec,2014,Female,Single,College,0.70520943,High Risk,At-Risk Stars,Road Warriors,At-Risk Stars,3,27,11,0.0,0,0.0287203072632531,4.0,40877.0,40877,49,0
285631,Nova,9985.37,British Columbia,2016,Female,Single,Bachelor,0.023266993,Low Risk,Champions,Road Warriors,Champions,1,15,9,0.0,-2,0.0173160173160173,4.0,20097.0,20097,22,0
651740,Nova,9985.37,Quebec,2012,Female,Single,Bachelor,0.098746486,Low Risk,Champions,Road Warriors,Champions,1,26,10,0.0,0,0.0,4.0,35603.0,35603,70,0
616500,Nova,9986.66,British Columbia,2013,Female,Single,Doctor,0.020879999,Low Risk,Champions,Road Warriors,Champions,3,27,9,1.0,3,0.008686035527498,4.0,43403.0,43403,54,0
628533,Nova,10003.25,British Columbia,2016,Female,Married,Bachelor,0.06794199,Low Risk,Champions,Road Warriors,Champions,3,27,11,0.0,-2,0.0184772449493133,3.0,41727.0,41727,22,0
783438,Nova,10004.75,Ontario,2018,Female,Single,College,0.0036459246,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
622822,Nova,10010.14,Ontario,2017,Male,Married,Bachelor,0.48317635,Medium Risk,At-Risk Stars,Occasional Flyers,At-Risk Stars,4,9,4,0.0,-2,0.0,3.0,13222.0,13222,7,0
227796,Nova,10014.03,Quebec,2014,Female,Married,Bachelor,0.0094267605,Low Risk,Champions,Road Warriors,Champions,3,26,9,1.0,6,0.0415606267746345,4.0,47545.0,47545,51,0
328181,Nova,10014.06,Quebec,2017,Male,Single,College,0.30899647,Low Risk,Champions,Road Warriors,Champions,1,25,9,2.0,2,0.0,4.0,40764.0,40764,16,0
384686,Nova,10014.06,British Columbia,2012,Female,Single,College,0.0059481813,Low Risk,Champions,Road Warriors,Champions,3,28,12,2.0,1,0.0,4.0,38988.0,38988,70,0
536941,Nova,10016.29,Quebec,2017,Female,Married,Bachelor,0.26904595,Low Risk,Champions,Occasional Flyers,Champions,4,5,3,0.0,-3,0.0,2.0,9178.0,9178,8,0
414584,Nova,10049.29,Ontario,2015,Male,Married,Bachelor,0.037214953,Low Risk,Champions,Road Warriors,Champions,3,34,11,0.0,3,0.0130096006678725,4.0,57496.0,57496,36,0
329833,Nova,10053.55,Ontario,2015,Female,Single,Doctor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,37,2
627191,Nova,10053.55,British Columbia,2016,Female,Single,Doctor,0.99981827,High Risk,At-Risk Stars,Fading Flyers,At-Risk Stars,2,14,5,12.0,0,0.0323168509294131,3.0,16462.0,16462,20,1
855381,Nova,10058.74,British Columbia,2017,Female,Single,College,0.9941607,High Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,19,6,6.0,0,0.0239285714285714,3.0,25200.0,25200,14,1
495369,Nova,10064.61,Ontario,2018,Female,Married,Bachelor,0.0015441689,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
263237,Nova,10083.49,Quebec,2015,Male,Divorced,Master,0.11990384,Low Risk,Champions,Road Warriors,Champions,3,35,12,0.0,1,0.0104962198257665,4.0,52114.0,52114,41,0
526784,Nova,10083.49,British Columbia,2016,Male,Divorced,Master,0.008838027,Low Risk,Champions,Road Warriors,Champions,3,44,17,0.0,6,0.0,4.0,77937.0,77937,23,0
714962,Nova,10083.49,Ontario,2016,Male,Divorced,Master,0.03378308,Low Risk,Champions,Road Warriors,Champions,3,29,12,0.0,6,0.019162932596053,4.0,41956.0,41956,24,0
783300,Nova,10083.49,Ontario,2013,Female,Divorced,Master,0.34864253,Low Risk,Champions,Road Warriors,Champions,1,25,10,3.0,-4,0.0251613529383219,4.0,41214.0,41214,65,0
830818,Nova,10083.49,Ontario,2017,Female,Divorced,Master,0.89809763,High Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,11,6,1.0,0,0.0430894734089839,2.0,19123.0,19123,7,0
821117,Nova,10097.69,Ontario,2016,Female,Married,Bachelor,0.06690483,Low Risk,Champions,Road Warriors,Champions,3,46,14,0.0,1,0.0150973486610406,4.0,75245.0,75245,28,0
837360,Nova,10103.65,Quebec,2016,Male,Married,Bachelor,0.008016558,Low Risk,Champions,Road Warriors,Champions,1,21,10,0.0,2,0.0,4.0,31236.0,31236,23,0
119731,Nova,10103.66,Ontario,2014,Female,Single,Bachelor,0.09095718,Low Risk,Champions,Road Warriors,Champions,3,34,11,0.0,4,0.0364734682376146,4.0,56781.0,56781,42,0
720557,Nova,10110.96,Quebec,2016,Male,Married,Bachelor,0.004468711,Low Risk,Champions,Road Warriors,Champions,3,29,11,0.0,-1,0.0,4.0,46389.0,46389,24,0
319387,Nova,10114.99,Quebec,2015,Female,Married,Bachelor,0.013720636,Low Risk,Champions,Road Warriors,Champions,3,35,12,0.0,-2,0.0,4.0,57890.0,57890,30,0
290756,Nova,10129.51,Ontario,2013,Male,Married,College,0.035866488,Low Risk,Champions,Road Warriors,Champions,1,22,9,0.0,5,0.0175362560426737,4.0,29995.0,29995,60,0
826556,Nova,10130.93,Ontario,2018,Female,Divorced,Bachelor,0.0027943193,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
479766,Nova,10144.31,Ontario,2015,Male,Married,High School or Below,0.037253033,Low Risk,Champions,Road Warriors,Champions,1,21,8,0.0,-1,0.0671802424379744,4.0,35308.0,35308,31,0
163058,Nova,10145.44,British Columbia,2012,Female,Single,Bachelor,0.018101001,Low Risk,Champions,Road Warriors,Champions,3,36,14,0.0,7,0.0160361170125837,4.0,48952.0,48952,73,0
491690,Nova,2965.72,Ontario,2018,Male,Married,Bachelor,0.0010256681,Low Risk,Loyalists,Road Warriors,Loyalists,0,28,2,0.0,28,0.0,2.0,60654.0,40436,3,0
961978,Nova,10148.42,British Columbia,2014,Male,Divorced,Bachelor,0.0488329,Low Risk,Champions,Road Warriors,Champions,3,35,13,0.0,3,0.0211019273466798,4.0,53597.0,53597,48,0
299034,Nova,10155.3,Ontario,2013,Female,Single,Bachelor,0.088733286,Low Risk,Champions,Road Warriors,Champions,1,27,11,0.0,3,0.0413842130652245,4.0,39387.0,39387,56,0
150004,Nova,10168.27,Ontario,2012,Female,Married,Bachelor,0.311213,Low Risk,Champions,Road Warriors,Champions,1,21,10,0.0,3,0.0369231678836432,4.0,33827.0,33827,70,0
549562,Nova,10171.34,British Columbia,2018,Female,Divorced,Bachelor,0.7993124,High Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,11,4,0.0,3,0.0,3.0,18859.0,18859,5,0
684371,Nova,10175.24,Ontario,2015,Male,Single,College,0.05181356,Low Risk,Champions,Road Warriors,Champions,3,37,13,0.0,4,0.0,4.0,58240.0,58240,40,0
317624,Nova,10179.72,Ontario,2014,Female,Married,Master,0.10990419,Low Risk,Champions,Road Warriors,Champions,3,33,10,0.0,9,0.0350872944765963,3.0,41297.0,41297,47,0
529988,Nova,10179.72,Ontario,2018,Female,Married,Master,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
835764,Nova,10179.72,Ontario,2014,Female,Married,Master,0.20421885,Low Risk,Champions,Road Warriors,Champions,1,27,9,0.0,6,0.0157382180743145,4.0,34502.0,34502,53,0
395300,Nova,10193.77,Ontario,2014,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,49,2
391091,Nova,10196.11,Ontario,2013,Female,Single,College,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,61,2
577844,Nova,10196.11,British Columbia,2014,Female,Single,College,0.35289603,Low Risk,Champions,Road Warriors,Champions,1,28,10,0.0,1,0.0107732744913521,4.0,30817.0,30817,51,0
166677,Nova,10208.93,British Columbia,2016,Female,Married,Bachelor,0.99951553,High Risk,At-Risk Stars,Fading Flyers,At-Risk Stars,2,26,7,9.0,0,0.014301869221047,3.0,30066.0,30066,18,1
457797,Nova,10208.93,Quebec,2014,Male,Married,Bachelor,0.010031701,Low Risk,Champions,Road Warriors,Champions,3,24,12,0.0,-3,0.0,4.0,38798.0,38798,48,0
579322,Nova,10208.93,Nova Scotia,2015,Male,Married,Bachelor,0.57608813,Medium Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,19,10,3.0,-3,0.0537286736378646,4.0,29072.0,29072,39,0
682194,Nova,10208.93,Ontario,2015,Male,Married,Bachelor,0.0047934656,Low Risk,Champions,Road Warriors,Champions,3,31,12,0.0,0,0.0,4.0,55907.0,55907,35,0
719706,Nova,10208.93,Quebec,2013,Male,Married,Bachelor,0.044470843,Low Risk,Champions,Road Warriors,Champions,1,17,8,0.0,4,0.0,3.0,28057.0,28057,61,0
472807,Nova,10209.02,Manitoba,2013,Female,Married,Bachelor,0.99982065,High Risk,At-Risk Stars,Fading Flyers,At-Risk Stars,2,6,2,15.0,0,0.0,2.0,9096.0,9096,62,1
348056,Nova,10209.93,Ontario,2017,Female,Married,Bachelor,0.12249044,Low Risk,Champions,Road Warriors,Champions,1,19,7,0.0,6,0.0,3.0,34195.0,34195,13,0
836295,Nova,10213.99,British Columbia,2016,Male,Married,Bachelor,0.9998173,High Risk,At-Risk Stars,Fading Flyers,At-Risk Stars,2,5,2,15.0,0,0.0454456987154534,2.0,10276.0,10276,19,1
608087,Nova,10232.85,British Columbia,2013,Male,Married,High School or Below,0.027769867,Low Risk,Champions,Road Warriors,Champions,1,19,8,0.0,5,0.0,4.0,30109.0,30109,62,0
264733,Nova,10242.41,Quebec,2014,Male,Single,College,0.36445215,Low Risk,Champions,Road Warriors,Champions,3,27,11,0.0,1,0.0243015775094738,4.0,45388.0,45388,50,0
618112,Nova,10244.24,British Columbia,2015,Female,Single,College,0.079893395,Low Risk,Champions,Road Warriors,Champions,1,23,9,1.0,1,0.0,4.0,38237.0,38237,38,0
256502,Nova,10255.8,Quebec,2014,Male,Single,College,0.112364344,Low Risk,Champions,Road Warriors,Champions,3,34,12,0.0,3,0.0076179489219508,4.0,50276.0,50276,48,0
564813,Nova,10272.61,Alberta,2018,Male,Single,Bachelor,0.0016809489,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,1,0
952434,Nova,10280.81,Quebec,2014,Male,Married,Bachelor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,51,2
793328,Nova,10288.92,Ontario,2017,Male,Married,Bachelor,0.046438865,Low Risk,Champions,Road Warriors,Champions,1,13,6,0.0,5,0.0513466599473654,4.0,17859.0,17859,9,0
861156,Nova,10298.39,Ontario,2018,Female,Married,Bachelor,0.023890998,Low Risk,Champions,Road Warriors,Champions,1,32,11,0.0,2,0.0109692859992022,4.0,30084.0,30084,0,0
749883,Nova,10314.52,British Columbia,2015,Female,Married,Bachelor,0.083657704,Low Risk,Champions,Road Warriors,Champions,3,32,13,1.0,0,0.01904669449568,4.0,51505.0,51505,35,0
381471,Nova,10339.6,Quebec,2018,Female,Married,Bachelor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
797897,Nova,10339.6,British Columbia,2012,Female,Married,Bachelor,0.14201708,Low Risk,Champions,Road Warriors,Champions,1,22,9,3.0,-2,0.0498072770017222,4.0,36581.0,36581,70,0
823665,Nova,10340.46,British Columbia,2012,Female,Divorced,Bachelor,0.02050495,Low Risk,Champions,Road Warriors,Champions,1,25,10,0.0,4,0.0309208546494131,4.0,39876.0,39876,70,0
903209,Nova,10348.01,Ontario,2016,Male,Married,Bachelor,0.056306034,Low Risk,Champions,Road Warriors,Champions,1,24,10,0.0,4,0.0102575176807212,4.0,37046.0,37046,29,0
949406,Nova,10357.63,Ontario,2015,Male,Married,Bachelor,0.031385932,Low Risk,Champions,Road Warriors,Champions,3,26,10,0.0,-1,0.0105095541401273,4.0,40820.0,40820,34,0
552441,Nova,3059.55,Ontario,2018,Female,Married,Bachelor,0.048030656,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,5,2,0.0,3,0.0,2.0,13626.0,9084,3,0
908404,Nova,10359.02,Quebec,2014,Male,Married,Bachelor,0.063752584,Low Risk,Champions,Road Warriors,Champions,3,29,14,0.0,2,0.0433437372777853,4.0,36845.0,36845,44,0
592302,Nova,10377.37,Quebec,2017,Male,Married,College,0.7886427,High Risk,At-Risk Stars,Occasional Flyers,At-Risk Stars,4,13,5,1.0,1,0.0,2.0,12354.0,12354,9,0
111286,Nova,10382.38,British Columbia,2013,Female,Married,Bachelor,0.04661003,Low Risk,Champions,Road Warriors,Champions,3,24,13,1.0,2,0.0,4.0,39620.0,39620,59,0
432145,Nova,10382.5,Nova Scotia,2015,Male,Divorced,Master,0.38720432,Low Risk,Champions,Road Warriors,Champions,3,31,14,3.0,-7,0.040233644859813,4.0,42800.0,42800,38,0
554155,Nova,10388.55,Ontario,2017,Female,Single,Bachelor,0.2351299,Low Risk,Champions,Road Warriors,Champions,1,18,7,1.0,-4,0.0,4.0,21933.0,21933,10,0
473674,Nova,3096.51,Ontario,2018,Male,Divorced,Bachelor,0.0038408958,Low Risk,Loyalists,Road Warriors,Loyalists,0,16,2,0.0,16,0.0,2.0,49776.0,33184,2,0
909106,Nova,10392.96,Ontario,2018,Female,Married,Bachelor,0.0025318603,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
708360,Nova,10394.36,British Columbia,2016,Male,Married,Bachelor,0.041026134,Low Risk,Champions,Road Warriors,Champions,1,26,10,1.0,3,0.014736025704947,4.0,36102.0,36102,28,0
512522,Nova,10395.71,New Brunswick,2017,Male,Married,College,0.15331484,Low Risk,Champions,Road Warriors,Champions,3,30,10,1.0,-2,0.0179261535596219,4.0,42954.0,42954,16,0
838584,Nova,10395.71,Quebec,2016,Female,Married,College,0.07248122,Low Risk,Champions,Road Warriors,Champions,3,32,13,0.0,-3,0.0158660479117019,4.0,47838.0,47838,25,0
785992,Nova,10408.97,New Brunswick,2016,Male,Divorced,Master,0.016920067,Low Risk,Champions,Road Warriors,Champions,3,35,14,1.0,1,0.0381010131635463,4.0,39579.0,39579,19,0
889023,Nova,10408.97,Ontario,2018,Female,Divorced,Master,0.004151023,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
326803,Nova,10418.31,Ontario,2012,Female,Married,Doctor,0.013885002,Low Risk,Champions,Road Warriors,Champions,3,32,13,0.0,6,0.0144218588606731,4.0,51311.0,51311,67,0
182785,Nova,10426.09,British Columbia,2015,Male,Married,Bachelor,0.059258588,Low Risk,Champions,Road Warriors,Champions,3,26,10,0.0,3,0.0126625349374164,4.0,41145.0,41145,35,0
183456,Nova,10436.57,British Columbia,2018,Female,Married,High School or Below,0.041463874,Low Risk,Champions,Occasional Flyers,Champions,4,4,1,0.0,4,0.1513083048919226,1.0,3516.0,3516,1,0
799148,Nova,10436.57,Ontario,2017,Female,Married,High School or Below,0.39778787,Low Risk,Champions,Road Warriors,Champions,1,11,5,0.0,7,0.0,4.0,17852.0,17852,9,0
192141,Nova,10442.45,Alberta,2012,Male,Single,College,0.0069037303,Low Risk,Champions,Road Warriors,Champions,3,36,15,0.0,-2,0.0237306132955788,4.0,62156.0,62156,69,0
821462,Nova,10453.26,Ontario,2017,Female,Divorced,Bachelor,0.72457105,High Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,12,6,0.0,0,0.0,4.0,22003.0,22003,11,0
358054,Nova,10461.58,Manitoba,2017,Male,Single,College,0.99970394,High Risk,At-Risk Stars,Fading Flyers,At-Risk Stars,2,9,4,9.0,0,0.0,4.0,13024.0,13024,17,1
738253,Nova,10481.94,Alberta,2018,Male,Married,Bachelor,1.0,Dormant,Dormant,Dormant,At-Risk Stars,-1,0,0,0.0,0,0.0,0.0,0.0,0,0,2
864084,Nova,10481.94,Ontario,2015,Male,Married,Bachelor,0.025390845,Low Risk,Champions,Road Warriors,Champions,1,29,12,1.0,-2,0.0,4.0,29993.0,29993,38,0
841674,Nova,3096.51,Ontario,2018,Female,Divorced,Bachelor,0.06723298,Low Risk,Loyalists,Road Warriors,Loyalists,0,18,2,1.0,18,0.0,1.0,17565.0,11710,3,0
471706,Nova,10484.92,Ontario,2018,Female,Divorced,Bachelor,0.044336833,Low Risk,Champions,Road Warriors,Champions,1,26,11,0.0,4,0.0389499958855638,4.0,36457.0,36457,0,0
584737,Nova,10484.92,Ontario,2018,Female,Divorced,Bachelor,0.0027942213,Low Risk,Champions,Occasional Flyers,Champions,4,0,0,0.0,0,0.0,0.0,0.0,0,0,0
792915,Nova,10484.92,British Columbia,2016,Female,Divorced,Bachelor,0.3268076,Low Risk,Champions,Road Warriors,Champions,3,30,11,2.0,-1,0.0140297973473716,4.0,39131.0,39131,19,0
959402,Nova,10484.92,Ontario,2016,Male,Divorced,Bachelor,0.051188402,Low Risk,Champions,Road Warriors,Champions,3,36,12,1.0,-6,0.0198288671414664,4.0,58551.0,58551,22,0
482169,Nova,10487.74,British Columbia,2014,Male,Married,Bachelor,0.07628126,Low Risk,Champions,Road Warriors,Champions,1,14,6,1.0,3,0.0364071075368146,3.0,18403.0,18403,48,0
491986,Nova,10492.97,Quebec,2017,Male,Married,Bachelor,0.0098353205,Low Risk,Champions,Road Warriors,Champions,3,34,12,0.0,-2,0.0066058253216528,4.0,49199.0,49199,17,0
788325,Nova,10498.93,Quebec,2017,Female,Married,Bachelor,0.21164049,Low Risk,Champions,Road Warriors,Champions,1,14,8,0.0,1,0.0204636585703092,3.0,21697.0,21697,16,0
920175,Nova,10498.93,British Columbia,2017,Female,Married,Bachelor,0.12087425,Low Risk,Champions,Road Warriors,Champions,3,38,11,0.0,2,0.0229937043201389,4.0,55276.0,55276,16,0
442192,Nova,10507.69,British Columbia,2013,Male,Married,High School or Below,0.031413317,Low Risk,Champions,Road Warriors,Champions,3,33,12,2.0,-4,0.0332123336254015,4.0,47934.0,47934,63,0
812248,Nova,10517.16,Ontario,2017,Female,Married,Bachelor,0.06604573,Low Risk,Champions,Road Warriors,Champions,1,27,11,1.0,-2,0.0496492029784145,4.0,37201.0,37201,16,0
833233,Nova,10551.15,New Brunswick,2015,Female,Single,Bachelor,0.08491051,Low Risk,Champions,Road Warriors,Champions,3,41,12,0.0,-2,0.0155327321026716,4.0,59101.0,59101,34,0
744204,Nova,10552.17,Alberta,2014,Female,Married,Bachelor,0.013974707,Low Risk,Champions,Road Warriors,Champions,3,36,11,0.0,6,0.0229008906828568,4.0,59954.0,59954,43,0
311346,Nova,10552.43,British Columbia,2016,Male,Married,Bachelor,0.015648453,Low Risk,Champions,Road Warriors,Champions,3,30,11,0.0,-2,0.0,4.0,42352.0,42352,29,0
525740,Nova,10552.43,Quebec,2014,Female,Married,Bachelor,0.03490945,Low Risk,Champions,Road Warriors,Champions,3,31,13,0.0,5,0.0166809391279526,4.0,56052.0,56052,44,0
492011,Nova,10569.63,Ontario,2018,Male,Married,Bachelor,0.13136555,Low Risk,Champions,Road Warriors,Champions,1,17,7,1.0,2,0.0139520776463451,3.0,29673.0,29673,1,0
415915,Nova,3107.57,Ontario,2018,Male,Married,College,0.05464812,Low Risk,Loyalists,Occasional Flyers,Loyalists,4,8,3,0.0,6,0.0,3.0,17424.0,11616,3,0
442418,Nova,10598.54,Ontario,2017,Female,Married,Bachelor,0.5630736,Medium Risk,At-Risk Stars,Road Warriors,At-Risk Stars,1,16,5,1.0,-1,0.0204199022145527,2.0,20862.0,20862,7,0
127350,Nova,10614.64,Ontario,2014,Male,Divorced,High School or Below,0.14684719,Low Risk,Champions,Road Warriors,Champions,3,34,13,2.0,-1,0.0,4.0,44176.0,44176,50,0
212128,Nova,3130.68,Ontario,2018,Male,Married,Bachelor,0.0039027857,Low Risk,Loyalists,Road Warriors,Loyalists,0,34,4,0.0,32,0.0,2.0,80034.0,53356,4,0
470245,Nova,10623.41,Quebec,2013,Female,Married,College,0.027772771,Low Risk,Champions,Road Warriors,Champions,3,43,14,0.0,6,0.0064239239583476,4.0,72697.0,72697,56,0
264409,Nova,3240.67,Ontario,2018,Male,Married,Bachelor,0.024448836,Low Risk,Loyalists,Road Warriors,Loyalists,0,23,3,0.0,23,0.0091433607358752,2.0,36310.5,24207,4,0
