loyalty_number,clv,enrollment_tenure_months,card_tier_encoded,salary_encoded,education_encoded,never_flew_flag,gender_Male,marital_status_Married,marital_status_Single,flights_3m,distance_3m,pts_earned_3m,pts_redeemed_3m,active_months_3m,flights_6m,distance_6m,pts_earned_6m,pts_redeemed_6m,active_months_6m,flights_12m,distance_12m,pts_earned_12m,pts_redeemed_12m,active_months_12m,flights_18m,distance_18m,pts_earned_18m,pts_redeemed_18m,active_months_18m,months_since_last_flight,flight_trend,redemption_ratio,seasons_flown,churn_label
936440,5528.21,10,1,58314.0,3,0,0,0,1,0,0,0.0,0,0,4,5331,5331.0,0,2,10,16968,16968.0,0,4,10,16968,16968.0,0,4,3.0,-4,0.0,3.0,0
404233,5528.66,44,1,51779.0,1,0,1,1,0,2,1216,1216.0,779,1,7,6844,6844.0,779,3,14,18689,18689.0,779,5,27,33327,33327.0,1113,8,0.0,-3,0.03339634530560807,4.0,0
256198,5531.72,5,1,68565.0,3,0,1,0,0,0,0,0.0,0,0,3,3181,3181.0,0,2,3,3181,3181.0,0,2,3,3181,3181.0,0,2,3.0,-3,0.0,2.0,0
110170,5532.46,1,1,53189.0,3,0,1,0,0,0,0,0.0,523,0,0,0,0.0,523,0,0,0,0.0,523,0,0,0,0.0,523,0,0.0,0,0.0,0.0,0
159942,5532.63,70,1,52192.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,10,12944,12944.0,364,4,14.0,0,0.02812113720642769,2.0,1
671639,5532.75,14,1,98651.0,3,0,1,1,0,8,14127,14127.0,0,2,17,20878,20878.0,0,5,31,46537,46537.0,0,9,31,46537,46537.0,0,9,0.0,-1,0.0,4.0,0
873498,5532.86,62,1,75642.0,3,0,1,1,0,2,4522,4522.0,0,1,5,8452,8452.0,466,2,12,21160,21160.0,466,4,15,26925,26925.0,978,7,1.0,-1,0.036323119777158776,4.0,0
263612,5533.23,18,1,48913.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,7,14196,14196.0,0,2,20,34802,34802.0,452,6,10.0,0,0.012987759324176772,2.0,1
230240,5534.57,64,1,124154.0,5,0,0,0,0,7,10132,10132.0,466,2,17,24807,24807.0,466,5,32,46738,46738.0,1052,8,37,52296,52296.0,1052,10,1.0,-3,0.02011626128193361,3.0,0
319012,5534.82,11,1,91870.0,3,0,1,0,1,5,7404,7404.0,0,3,10,14870,14870.0,0,6,17,27253,27253.0,0,8,17,27253,27253.0,0,8,0.0,0,0.0,4.0,0
205371,5539.35,22,1,90979.0,3,0,0,1,0,5,9774,9774.0,0,3,8,14998,14998.0,0,5,21,31273,31273.0,0,9,26,36752,36752.0,0,12,0.0,2,0.0,4.0,0
618886,5543.8,60,1,78925.0,3,0,1,0,1,15,16366,16366.0,0,3,17,18082,18082.0,0,4,26,33171,33171.0,0,7,31,41060,41060.0,366,9,0.0,13,0.008913784705309303,4.0,0
140674,5544.91,47,1,90168.0,3,0,0,1,0,3,5025,5025.0,0,1,6,10239,10239.0,0,2,11,18997,18997.0,0,5,16,25623,25623.0,469,8,1.0,0,0.018303867618936112,4.0,0
731238,5544.91,31,1,90168.0,3,0,1,1,0,13,20823,20823.0,0,3,14,21578,21578.0,0,4,17,26435,26435.0,847,6,22,35454,35454.0,847,9,0.0,12,0.02389011112991482,3.0,0
233768,5548.03,30,1,81518.0,3,0,1,0,0,8,9321,9321.0,0,3,15,18098,18098.0,0,6,18,21368,21368.0,0,7,27,34246,34246.0,548,10,0.0,1,0.016001868831396367,3.0,0
461540,5548.03,6,1,81518.0,3,0,1,0,0,1,2138,2138.0,1106,1,6,11268,11268.0,1106,3,6,11268,11268.0,1106,3,6,11268,11268.0,1106,3,2.0,-4,0.09815406460773873,2.0,0
721364,5548.03,66,1,81518.0,3,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
918964,5548.03,0,1,81518.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
950393,5548.03,11,1,81518.0,3,0,0,0,0,6,6117,6117.0,509,3,13,16944,16944.0,509,6,21,30586,30586.0,509,9,21,30586,30586.0,509,9,0.0,-1,0.01664160073236121,4.0,0
773973,5550.15,28,1,77435.0,3,0,1,1,0,5,11430,11430.0,611,2,8,15887,15887.0,611,5,19,28103,28103.0,1291,9,22,31188,31188.0,1291,11,0.0,2,0.04139412594587662,4.0,0
301784,5551.39,50,1,73523.0,3,0,0,1,0,5,11200,11200.0,447,2,9,16176,16176.0,1086,4,21,42190,42190.0,2220,9,35,65123,65123.0,2220,13,0.0,1,0.03408933863611934,4.0,0
792898,5551.4,28,1,58921.0,3,0,1,0,0,10,10755,10755.0,661,3,14,16036,16036.0,661,6,18,20204,20204.0,1111,7,22,28520,28520.0,2051,9,0.0,6,0.07191444600280505,4.0,0
441442,5552.33,72,1,57526.0,3,0,1,1,0,1,1969,1969.0,0,1,1,1969,1969.0,0,1,7,9542,9542.0,961,4,22,30653,30653.0,961,10,1.0,1,0.03135092813101491,4.0,0
427444,5552.6,5,1,68838.0,3,0,0,0,0,7,9534,9534.0,0,3,8,10742,10742.0,0,4,8,10742,10742.0,0,4,8,10742,10742.0,0,4,0.0,6,0.0,2.0,0
223643,5553.36,0,1,73510.0,2,0,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
229621,5554.83,14,1,70678.0,3,0,0,1,0,7,11379,11379.0,0,3,13,20461,20461.0,0,6,25,31119,31119.0,446,10,29,39099,39099.0,446,11,0.0,1,0.011406941353998824,4.0,0
159751,5555.49,49,1,69742.0,3,0,1,1,0,3,6382,6382.0,0,2,3,6382,6382.0,0,2,20,32415,32415.0,0,6,30,53760,53760.0,0,8,1.0,3,0.0,4.0,0
618731,5555.83,26,1,86067.0,3,0,0,0,1,5,9362,9362.0,0,2,7,12580,12580.0,0,3,23,33445,33445.0,717,7,27,38404,38404.0,717,10,0.0,3,0.01866993021560254,4.0,0
635162,5555.83,74,1,86067.0,3,0,0,0,1,0,0,0.0,0,0,3,5738,5738.0,0,2,13,22623,22623.0,0,6,21,35662,35662.0,0,10,4.0,-3,0.0,4.0,1
321795,5556.28,63,1,103197.0,3,0,1,1,0,2,4025,4025.0,0,2,7,11345,11345.0,482,4,13,18961,18961.0,960,6,20,27141,27141.0,960,11,0.0,-3,0.035370841162816406,4.0,0
891931,5979.72,4,2,74123.0,3,0,0,0,0,0,0,0.0,604,0,3,7227,10840.5,604,1,3,7227,10840.5,604,1,3,7227,10840.5,604,1,3.0,-3,0.05571698722383654,1.0,0
336809,5557.93,72,1,93064.0,3,0,0,1,0,0,0,0.0,0,0,4,4846,4846.0,0,2,14,20333,20333.0,0,6,28,39944,39944.0,697,10,4.0,-4,0.017449429200881234,4.0,0
835009,5557.93,61,1,93064.0,3,0,1,1,0,3,2917,2917.0,596,2,10,14473,14473.0,596,5,17,24698,24698.0,596,8,30,42945,42945.0,1027,13,1.0,-4,0.02391430899988357,4.0,0
663062,5560.28,38,1,73510.0,2,0,0,1,0,3,3067,3067.0,0,2,6,9451,9451.0,0,3,21,27203,27203.0,532,7,21,27203,27203.0,532,7,0.0,0,0.01955666654413116,4.0,0
739820,5562.46,69,1,75555.0,3,0,0,1,0,6,5402,5402.0,0,2,7,6697,6697.0,0,3,18,28695,28695.0,1015,7,28,48533,48533.0,1015,11,1.0,5,0.020913605175859724,4.0,0
254371,5563.77,51,1,57809.0,3,0,1,0,0,6,4932,4932.0,0,1,7,7333,7333.0,0,2,13,21649,21649.0,0,5,27,46575,46575.0,0,10,0.0,5,0.0,4.0,0
218545,5564.74,46,1,68372.0,3,0,1,1,0,5,6815,6815.0,549,1,11,13783,13783.0,899,3,17,27105,27105.0,899,5,25,42434,42434.0,899,9,0.0,-1,0.02118584154215959,3.0,0
572015,5564.96,50,1,65938.0,3,0,1,1,0,2,3788,3788.0,0,1,4,7980,7980.0,0,2,11,13497,13497.0,0,5,20,26930,26930.0,470,9,2.0,0,0.017452655031563312,4.0,0
168887,6418.25,4,2,66041.0,3,0,0,0,0,22,27202,40803.0,0,3,25,34096,51144.0,0,4,25,34096,51144.0,0,4,25,34096,51144.0,0,4,0.0,19,0.0,2.0,0
699962,5568.66,73,1,69584.0,3,0,1,1,0,2,3056,3056.0,401,1,5,6314,6314.0,401,2,14,22249,22249.0,401,5,26,32539,32539.0,401,9,1.0,-1,0.012323673130704692,4.0,0
456128,7462.93,2,2,83322.0,3,0,0,1,0,10,12214,18321.0,0,2,10,12214,18321.0,0,2,10,12214,18321.0,0,2,10,12214,18321.0,0,2,1.0,10,0.0,1.0,0
603050,5568.95,16,1,73510.0,2,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0,0,9,11930,11930.0,705,4,10,12821,12821.0,1219,5,8.0,0,0.09507838702129319,3.0,1
947711,5568.95,19,1,73510.0,2,0,1,0,1,11,18660,18660.0,0,2,15,22988,22988.0,341,4,19,28518,28518.0,341,7,33,45412,45412.0,754,13,0.0,7,0.01660354091429578,4.0,0
170321,5568.98,50,1,71419.0,3,0,0,1,0,3,5430,5430.0,0,1,5,8911,8911.0,0,3,15,23360,23360.0,581,6,20,28682,28682.0,1135,8,2.0,1,0.03957185691374381,4.0,0
154958,5575.2,61,1,57844.0,1,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
278054,5577.67,69,1,60775.0,5,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
723912,9780.85,4,2,73510.0,2,0,0,0,1,24,38928,58392.0,0,1,27,41137,61705.5,0,3,27,41137,61705.5,0,3,27,41137,61705.5,0,3,0.0,21,0.0,3.0,0
895921,5577.94,73,1,83268.0,3,0,1,0,1,10,10938,10938.0,0,3,16,18585,18585.0,1009,6,32,46701,46701.0,1009,11,38,57296,57296.0,2308,14,0.0,4,0.0402820441217537,4.0,0
386607,5580.82,60,1,74263.0,3,0,1,1,0,4,7746,7746.0,0,2,7,14725,14725.0,0,4,19,30684,30684.0,0,8,25,37147,37147.0,0,11,0.0,1,0.0,4.0,0
618089,5580.82,7,1,74263.0,3,0,1,1,0,4,5561,5561.0,0,2,7,7572,7572.0,0,4,7,7572,7572.0,0,4,7,7572,7572.0,0,4,1.0,1,0.0,2.0,0
218122,5583.83,56,1,55617.0,3,0,0,1,0,0,0,0.0,0,0,3,4315,4315.0,0,2,19,29086,29086.0,522,6,31,44139,44139.0,522,11,3.0,-3,0.01182627608237613,4.0,0
498932,5585.31,47,1,73510.0,2,0,0,0,1,9,14523,14523.0,0,3,11,17739,17739.0,0,4,22,26966,26966.0,677,7,29,32489,32489.0,1484,10,0.0,7,0.04567699836867863,4.0,0
533302,5585.31,70,1,73510.0,2,0,1,0,1,6,10875,10875.0,1066,2,13,20005,20005.0,1066,4,20,30283,30283.0,1469,7,33,51715,51715.0,2231,11,1.0,-1,0.043140288117567434,4.0,0
255740,5586.89,10,1,100809.0,3,0,1,1,0,4,6722,6722.0,0,2,5,8258,8258.0,0,3,17,28976,28976.0,476,7,17,28976,28976.0,476,7,0.0,3,0.01642738818332413,4.0,0
855383,5593.43,29,1,102452.0,3,0,1,1,0,4,2694,2694.0,779,2,13,18947,18947.0,1317,5,17,27298,27298.0,1929,7,22,33313,33313.0,2351,9,1.0,-5,0.07057304956023173,4.0,0
103699,5595.39,5,1,86388.0,3,0,1,0,1,5,7869,7869.0,0,3,11,18233,18233.0,0,5,11,18233,18233.0,0,5,11,18233,18233.0,0,5,0.0,-1,0.0,3.0,0
297172,5595.39,11,1,86388.0,3,0,1,0,1,6,8703,8703.0,0,3,11,16036,16036.0,0,6,16,25785,25785.0,0,8,16,25785,25785.0,0,8,0.0,1,0.0,4.0,0
798817,5595.39,68,1,86388.0,3,0,1,0,1,5,7183,7183.0,704,3,6,7738,7738.0,1195,4,18,21833,21833.0,1608,9,21,28350,28350.0,1608,11,0.0,4,0.05671957671957672,4.0,0
810833,5595.39,66,1,86388.0,3,0,0,0,1,6,11769,11769.0,0,3,10,14562,14562.0,0,5,19,26454,26454.0,0,9,27,35830,35830.0,0,13,0.0,2,0.0,4.0,0
615945,5595.84,1,1,89853.0,3,0,0,1,0,2,3512,3512.0,0,1,2,3512,3512.0,0,1,2,3512,3512.0,0,1,2,3512,3512.0,0,1,0.0,2,0.0,1.0,0
483154,5595.97,71,1,100935.0,4,0,0,1,0,3,7155,7155.0,0,1,11,16045,16045.0,1057,4,25,41315,41315.0,1057,7,36,59670,59670.0,1057,11,1.0,-5,0.01771409418468242,4.0,0
305412,5597.12,49,1,59709.0,3,0,1,1,0,7,11261,11261.0,644,2,8,13345,13345.0,644,3,18,31364,31364.0,961,7,20,33749,33749.0,961,9,1.0,6,0.02847491777534149,4.0,0
716785,5597.12,15,1,59709.0,3,0,1,1,0,4,7252,7252.0,0,2,9,16327,16327.0,0,3,17,32038,32038.0,0,7,24,46090,46090.0,0,10,0.0,-1,0.0,4.0,0
235459,5598.27,41,1,99747.0,5,0,0,1,0,1,1464,1464.0,545,1,2,2899,2899.0,545,2,6,9845,9845.0,545,5,14,18585,18585.0,1430,8,2.0,0,0.0769437718590261,4.0,0
825517,5599.67,70,1,73510.0,2,0,0,1,0,5,10329,10329.0,0,3,9,13682,13682.0,0,5,28,34220,34220.0,1514,11,49,65143,65143.0,1514,15,0.0,1,0.023241177102681792,4.0,0
915147,5600.01,37,1,78461.0,3,0,0,1,0,1,2389,2389.0,0,1,4,7287,7287.0,0,3,19,32060,32060.0,0,7,25,42532,42532.0,0,11,0.0,-2,0.0,4.0,0
707699,5600.5,48,1,82152.0,3,0,0,1,0,4,4444,4444.0,0,2,9,13055,13055.0,584,4,27,46921,46921.0,584,8,34,55833,55833.0,584,12,0.0,-1,0.010459763938889187,4.0,0
827815,5601.14,49,1,62903.0,3,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
978484,5603.74,44,1,101631.0,3,0,0,1,0,0,0,0.0,0,0,7,8441,8441.0,0,2,15,21262,21262.0,0,4,29,41914,41914.0,0,8,3.0,-7,0.0,4.0,0
301744,5607.25,27,1,60816.0,3,0,0,1,0,6,5673,5673.0,0,2,12,14516,14516.0,0,5,24,35328,35328.0,1228,9,31,48619,48619.0,1228,12,1.0,0,0.0252576153355684,4.0,0
955533,5607.25,0,1,60816.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
730737,5608.17,31,1,178502.0,5,0,1,1,0,0,0,0.0,0,0,5,7658,7658.0,0,3,20,28397,28397.0,0,7,33,48581,48581.0,397,11,3.0,-5,0.008171919063008171,4.0,0
828328,5608.17,0,1,178502.0,5,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
542208,5610.96,35,1,88612.0,3,1,1,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
783791,5611.93,14,1,73510.0,2,0,1,0,1,0,0,0.0,0,0,5,6165,6165.0,409,2,11,14604,14604.0,409,6,14,18546,18546.0,409,7,3.0,-5,0.02205327294295266,4.0,0
592064,5612.38,8,1,73510.0,2,0,1,0,1,4,7464,7464.0,0,1,4,7464,7464.0,391,1,7,9855,9855.0,391,2,7,9855,9855.0,391,2,2.0,4,0.03967529173008625,2.0,0
376863,5614.59,65,1,61482.0,3,0,0,1,0,1,1463,1463.0,0,1,5,9534,9534.0,487,3,12,16506,16506.0,487,7,23,33789,33789.0,487,11,1.0,-3,0.014412974636716092,4.0,0
423821,5615.07,55,1,172891.0,5,0,0,1,0,7,7452,7452.0,0,2,13,17026,17026.0,0,5,21,24663,24663.0,646,8,28,34484,34484.0,646,12,0.0,1,0.01873332560027839,4.0,0
964789,5615.07,55,1,172891.0,5,0,0,1,0,2,2426,2426.0,0,1,9,15709,15709.0,0,3,27,52255,52255.0,405,9,32,58886,58886.0,405,12,2.0,-5,0.00687769588696804,4.0,0
639705,5618.49,34,1,69816.0,1,0,1,1,0,2,1154,1154.0,491,1,6,7095,7095.0,491,4,24,34057,34057.0,1083,9,34,44934,44934.0,1599,13,1.0,-2,0.03558552543730805,4.0,0
781062,5619.07,26,1,68739.0,3,0,0,1,0,4,6740,6740.0,0,1,9,12031,12031.0,701,3,21,33988,33988.0,701,7,24,37051,37051.0,1307,8,0.0,-1,0.03527570106070012,4.0,0
564305,11005.02,3,2,73510.0,2,0,0,0,1,2,1004,1506.0,0,1,2,1004,1506.0,0,1,2,1004,1506.0,0,1,2,1004,1506.0,0,1,2.0,2,0.0,1.0,0
738652,5619.65,20,1,62551.0,3,0,0,1,0,7,11132,11132.0,341,3,10,16295,16295.0,739,6,27,47532,47532.0,1281,10,38,58695,58695.0,1281,13,0.0,4,0.02182468694096601,4.0,0
123164,5619.69,33,1,73510.0,2,0,0,1,0,7,13020,13020.0,0,2,12,22721,22721.0,0,4,18,29361,29361.0,0,6,25,35945,35945.0,467,8,0.0,2,0.012992071219919321,4.0,0
389804,5619.69,61,1,73510.0,2,0,1,1,0,2,2902,2902.0,593,2,10,15046,15046.0,593,5,25,38252,38252.0,593,11,43,71030,71030.0,593,16,1.0,-6,0.00834858510488526,4.0,0
532203,5619.69,30,1,73510.0,2,0,1,1,0,7,9099,9099.0,0,3,13,20437,20437.0,0,5,25,38536,38536.0,0,8,28,41768,41768.0,0,10,0.0,1,0.0,4.0,0
697962,5619.69,26,1,73510.0,2,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
581427,5623.31,22,1,67297.0,5,0,1,1,0,2,2162,2162.0,0,1,6,8387,8387.0,0,4,11,17087,17087.0,0,5,24,34512,34512.0,539,9,1.0,-2,0.015617756142790913,3.0,0
645895,5623.31,69,1,67297.0,5,0,1,1,0,6,4998,4998.0,474,1,7,5514,5514.0,474,2,17,14416,14416.0,1766,6,28,27884,27884.0,2414,11,0.0,5,0.08657294505809783,4.0,0
409951,5625.91,22,1,73510.0,2,0,1,0,1,10,16933,16933.0,0,3,18,29617,29617.0,0,6,32,50984,50984.0,0,10,45,72755,72755.0,435,14,0.0,2,0.005978970517490207,4.0,0
507838,5626.57,33,1,75652.0,3,0,0,1,0,2,2856,2856.0,0,2,8,10324,10324.0,0,4,21,34093,34093.0,0,10,27,46770,46770.0,0,14,1.0,-4,0.0,4.0,0
614871,5627.3,0,1,76899.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
509686,5630.79,19,1,85232.0,3,0,1,1,0,6,12524,12524.0,0,3,9,15782,15782.0,404,5,17,30281,30281.0,404,8,26,40420,40420.0,863,12,0.0,3,0.021350816427511132,4.0,0
601834,5630.79,26,1,85232.0,3,0,0,1,0,12,20506,20506.0,0,3,16,23304,23304.0,0,5,22,34991,34991.0,0,9,34,53669,53669.0,0,13,0.0,8,0.0,4.0,0
381316,5631.45,52,1,54437.0,1,0,0,1,0,10,15945,15945.0,561,3,12,20845,20845.0,561,4,17,25777,25777.0,561,7,28,46062,46062.0,996,12,0.0,8,0.021623029829360426,4.0,0
794523,5631.45,42,1,54437.0,1,0,0,1,0,3,5415,5415.0,0,1,8,9382,9382.0,0,3,10,12894,12894.0,377,5,18,21635,21635.0,377,7,0.0,-2,0.017425467991680148,4.0,0
296887,5632.61,66,1,69753.0,3,0,0,1,0,5,7540,7540.0,0,1,8,11884,11884.0,0,2,22,37630,37630.0,0,6,25,42730,42730.0,0,7,0.0,2,0.0,4.0,0
935110,5633.53,5,1,97976.0,3,0,0,0,0,7,8508,8508.0,0,2,9,12694,12694.0,0,3,9,12694,12694.0,0,3,9,12694,12694.0,0,3,0.0,5,0.0,2.0,0
541358,5633.74,24,1,79657.0,3,0,0,0,0,9,6243,6243.0,651,2,12,9684,9684.0,1062,3,13,10988,10988.0,1062,4,25,30306,30306.0,2583,8,0.0,6,0.08523064739655514,4.0,0
861669,5633.74,15,1,79657.0,3,0,0,0,0,2,1704,1704.0,0,1,5,3231,3231.0,403,2,14,11642,11642.0,403,5,17,18425,18425.0,1011,6,0.0,-1,0.05487109905020353,3.0,0
558686,5633.95,46,1,59417.0,3,0,0,1,0,9,14073,14073.0,0,2,12,17392,17392.0,0,4,25,37430,37430.0,0,9,32,49072,49072.0,474,13,0.0,6,0.009659276165634171,4.0,0
659011,5635.29,66,1,75318.0,3,0,1,1,0,5,7030,7030.0,0,1,5,7030,7030.0,0,1,19,28257,28257.0,449,5,28,44599,44599.0,860,9,0.0,5,0.019282943563757034,4.0,0
201256,5635.4,47,1,83742.0,3,0,0,1,0,5,7042,7042.0,0,2,8,8944,8944.0,0,3,12,17400,17400.0,1179,5,19,25543,25543.0,1179,8,0.0,2,0.04615745996946326,3.0,0
537132,5635.4,38,1,83742.0,3,0,0,1,0,9,12914,12914.0,0,3,9,12914,12914.0,0,3,17,22141,22141.0,477,6,29,45213,45213.0,1284,10,0.0,9,0.028398911817397652,3.0,0
470989,5635.75,34,1,46763.0,3,0,1,1,0,7,12992,12992.0,549,3,10,19688,19688.0,1252,5,17,30398,30398.0,1681,8,29,43824,43824.0,1681,12,0.0,4,0.03835797736400146,4.0,0
858266,5636.74,26,1,49846.0,3,0,0,1,0,5,5916,5916.0,470,2,8,7830,7830.0,470,3,19,24675,24675.0,1778,7,27,32957,32957.0,2108,9,0.0,2,0.0639621324756501,4.0,0
479724,5637.74,34,1,73510.0,2,0,0,0,0,3,2976,2976.0,623,1,3,2976,2976.0,623,1,14,18282,18282.0,623,5,15,20279,20279.0,1360,6,0.0,3,0.06706445090980817,3.0,0
734791,11196.46,4,2,73510.0,2,0,0,1,0,4,6992,10488.0,561,1,6,9274,13911.0,561,2,6,9274,13911.0,561,2,6,9274,13911.0,561,2,1.0,2,0.040327798145352596,2.0,0
759518,5638.54,45,1,86266.0,3,0,1,1,0,0,0,0.0,0,0,3,5997,5997.0,0,2,5,10359,10359.0,0,3,7,13009,13009.0,0,4,3.0,-3,0.0,3.0,0
121710,5639.94,52,1,85447.0,3,0,0,1,0,3,6468,6468.0,0,1,8,10876,10876.0,0,4,16,19184,19184.0,0,6,31,38856,38856.0,451,11,2.0,-2,0.011606959028206711,3.0,0
260112,5639.94,61,1,85447.0,3,1,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
489534,5639.94,71,1,85447.0,3,0,0,1,0,4,7684,7684.0,460,2,7,14083,14083.0,460,3,16,28143,28143.0,460,7,31,56433,56433.0,916,12,0.0,1,0.016231637517055624,4.0,0
709656,23594.68,4,2,87782.0,3,0,0,1,0,26,44020,66030.0,0,3,27,44716,67074.0,585,4,27,44716,67074.0,585,4,27,44716,67074.0,585,4,0.0,25,0.008721710349762948,2.0,0
620078,3230.58,3,1,46008.0,3,0,1,0,0,20,12940,19410.0,0,1,20,12940,19410.0,0,1,20,12940,19410.0,0,1,20,12940,19410.0,0,1,1.0,20,0.0,1.0,0
678460,5639.94,14,1,85447.0,3,0,0,1,0,9,18264,18264.0,0,3,12,21378,21378.0,889,6,20,34032,34032.0,1894,11,23,40336,40336.0,1894,13,0.0,6,0.04695557318524395,4.0,0
745811,5640.02,28,1,62198.0,3,0,1,1,0,3,3777,3777.0,0,1,7,10890,10890.0,0,4,20,31726,31726.0,1366,10,31,47882,47882.0,2463,14,0.0,-1,0.05143895409548473,4.0,0
870045,5641.36,28,1,60788.0,3,0,1,0,0,3,5754,5754.0,0,1,8,10340,10340.0,0,3,16,24665,24665.0,0,6,24,31754,31754.0,0,10,1.0,-2,0.0,4.0,0
665533,5642.75,49,1,82144.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
166829,5643.72,12,1,56286.0,3,0,0,1,0,1,1180,1180.0,0,1,7,5851,5851.0,0,3,13,18245,18245.0,0,5,13,18245,18245.0,0,5,2.0,-5,0.0,3.0,0
915164,5643.72,33,1,56286.0,3,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,2
508795,5643.8,5,1,61940.0,3,0,0,1,0,4,4764,4764.0,0,1,6,8108,8108.0,0,2,6,8108,8108.0,0,2,6,8108,8108.0,0,2,0.0,2,0.0,2.0,0
327638,5645.4,0,1,68762.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
899592,5646.32,49,1,61060.0,3,0,1,0,1,3,3129,3129.0,684,2,7,9519,9519.0,1217,4,16,19402,19402.0,1217,7,20,23686,23686.0,1217,9,0.0,-1,0.05138056235751077,4.0,0
179075,5647.15,64,1,72031.0,3,0,0,0,1,5,12313,12313.0,0,2,11,20731,20731.0,0,4,23,35157,35157.0,0,8,32,47683,47683.0,0,12,0.0,-1,0.0,4.0,0
546163,3324.55,3,1,73510.0,2,0,0,1,0,24,44064,66096.0,0,1,24,44064,66096.0,0,1,24,44064,66096.0,0,1,24,44064,66096.0,0,1,0.0,24,0.0,1.0,0
345908,5652.72,9,1,52054.0,1,0,0,1,0,9,16518,16518.0,0,2,13,24744,24744.0,318,4,19,37224,37224.0,729,6,19,37224,37224.0,729,6,0.0,5,0.01958413926499033,4.0,0
312867,5654.59,56,1,73510.0,2,0,0,0,1,0,0,0.0,0,0,5,8516,8516.0,0,3,12,20842,20842.0,0,6,19,30661,30661.0,334,10,3.0,-5,0.010893317243403672,4.0,0
927026,5657.69,42,1,104289.0,3,0,0,1,0,8,12188,12188.0,0,2,19,21713,21713.0,0,5,29,38674,38674.0,0,9,50,73850,73850.0,1038,15,0.0,-3,0.014055517941773866,4.0,0
834453,5657.81,72,1,49139.0,3,0,1,1,0,4,4176,4176.0,407,1,4,4176,4176.0,407,1,12,18605,18605.0,1136,5,22,30949,30949.0,1136,10,1.0,4,0.036705547836763705,4.0,0
766262,5659.14,0,1,70242.0,3,0,1,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0
270304,5659.24,56,1,82681.0,3,0,1,1,0,4,7329,7329.0,0,3,11,17380,17380.0,391,5,19,28876,28876.0,391,8,25,39704,39704.0,859,12,0.0,-3,0.021635099738061655,4.0,0
682521,5660.13,18,1,75509.0,3,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,8,16910,16910.0,0,2,21,38722,38722.0,0,7,10.0,0,0.0,3.0,1
136470,5666.47,63,1,73510.0,2,0,0,1,0,1,2041,2041.0,444,1,6,12859,12859.0,444,3,25,40503,40503.0,853,9,28,45027,45027.0,853,10,0.0,-4,0.01894418904213028,4.0,0
309110,5666.7,30,1,67145.0,3,0,1,0,0,5,7520,7520.0,0,1,9,12870,12870.0,0,4,15,20162,20162.0,0,6,30,39224,39224.0,0,10,0.0,1,0.0,4.0,0
783515,5669.97,59,1,63676.0,3,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,11,13044,13044.0,1254,5,13.0,0,0.09613615455381785,2.0,1
